index,name,categories,postalCode,city,address,latitude,longitude,dateUpdated,websites
7304,McDonald's,Fast Food Restaurant,55445,Minneapolis,9000 85th Ave N,45.109.326,-93.396.204,2018-05-13T06:12:49Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
7305,McDonald's,Fast Food,56013,Blue Earth,1202 Buccaneer Dr,43.652.766,-94.093.075,2018-05-13T06:12:49Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJh7wFlPk5k4geLW0NxBTlZtePbseR5hbJEowreyyTe7VvzHbIqSKz3kdxboPwkthwj8NcGAyzGvIrrPbj06taLgG6T6TKvNnATkNvLIxnCuPt-doXYC8O2YuW5V4wNlBJMbgdPmc3H3ItK4-DIicl46oT3KpcQ5OnSzfolHqRMmDrcWAht8cmHHDiRLWzAOGd17pbkSXOAaJVwkcO5bKctvOQ65UI9vdG_JIN03mRq5K62fu3MiQD5os7tQoFnOhBOAJ4vZVz39g9_c3EGO04QP8Kmzk9PAKksAjQqHnfckRL2efQYpXry1pit4cON1jfNEqLQFbtEdnXQUyP5tYPc-eaRMaTFVHe&placement=listing_profile&cs_user=unknown&cs_session=c2081c494c260e4f2ee0d0993ce75f17d2b32278
7306,McDonald's,Fast Food Restaurant,56013,Blue Earth,1202 Buccaneer Dr,43.652.766,-94.093.075,2018-05-13T06:12:49Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJh7wFlPk5k4geLW0NxBTlZtePbseR5hbJEowreyyTe7VvzHbIqSKz3kdxboPwkthwj8NcGAyzGvIrrPbj06taLgG6T6TKvNnATkNvLIxnCuPt-doXYC8O2YuW5V4wNlBJMbgdPmc3H3ItK4-DIicl46oT3KpcQ5OnSzfolHqRMmDrcWAht8cmHHDiRLWzAOGd17pbkSXOAaJVwkcO5bKctvOQ65UI9vdG_JIN03mRq5K62fu3MiQD5os7tQoFnOhBOAJ4vZVz39g9_c3EGO04QP8Kmzk9PAKksAjQqHnfckRL2efQYpXry1pit4cON1jfNEqLQFbtEdnXQUyP5tYPc-eaRMaTFVHe&placement=listing_profile&cs_user=unknown&cs_session=c2081c494c260e4f2ee0d0993ce75f17d2b32278
7307,McDonald's,Fast Food Restaurants,56401,Brainerd,521 W Washington St,46.356.945,-94.217.769,2018-05-13T06:12:49Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7308,McDonald's,Fast Food,56401,Brainerd,521 W Washington St,46.356.945,-94.217.769,2018-05-13T06:12:49Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7309,McDonald's,Fast Food Restaurants,55308,Becker,12945 Rolling Ridge Rd,45.385.615,-93.860.864,2018-05-13T06:12:48Z,http://www.mcdonalds.com
7310,McDonald's,Fast Food Restaurants,55431,Minneapolis,7997 Southtown Ctr,44.859.812,-93.308.139,2018-05-13T06:12:48Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7311,McDonald's,Fast Food Restaurant,55431,Minneapolis,7997 Southtown Ctr,44.859.812,-93.308.139,2018-05-13T06:12:48Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7312,McDonald's,Fast Food,55124,Saint Paul,7667 150th St W,44.731.934,-93.220.841,2018-05-13T06:12:47Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
7313,McDonald's,Fast Food Restaurant,55912,Austin,1009 W Oakland Ave,43.666.573,-92.986.218,2018-05-13T06:12:47Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7314,McDonald's,Fast Food,55912,Austin,1402 14th St NW,4.367.817,-92.993.398,2018-05-13T06:12:47Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7315,McDonald's,Fast Food Restaurant,55912,Austin,1402 14th St NW,4.367.817,-92.993.398,2018-05-13T06:12:47Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7316,McDonald's,Fast Food Restaurants,56310,Avon,304 Blattner Dr,45.605.608,-94.450.083,2018-05-13T06:12:47Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://mcdonalds.com
7317,McDonald's,Fast Food Restaurants,55303,Anoka,720 W Main St,45.207.725,-93.406.063,2018-05-13T06:12:46Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7318,McDonald's,Fast Food Restaurant,55304,Andover,15232 Bluebird St NW,45.246.974,-93.303.734,2018-05-13T06:12:46Z,http://mcdonalds.com
7319,McDonald's,Fast Food Restaurant,56308,Alexandria,4910 Highway 29 S,45.846.846,-95.388.876,2018-05-13T06:12:46Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJTssqGSbRTCAuvz40HUXqCaaNurmtDaDo09rSJKFZhLyBghOkFyhUI1_6kmrCFUD098eFsJDlmb4Dj0zYMSyOW8mw9YyY99VpwCSOjG6N0XxKZOwTtmZZuANSUUGhoAwneF5Tvj_vy3GEGHyXqmq-i21oSITLoZTYjVGlzT3aA0BOmEj7A7pRFcGTsMdLtbhRS6ArhiorItu9NPPUVqILL6zbc9DJBLr8O96LfIeXgCL9nY66FxhLVsYXeUzZ-Bs5ghG0MRmYZ3rbFwdBqvWhvWorTLTQ12zZYAkuv5hEFwC_F3ljvhNvE8igEqVAkfEWAsUmaAzPTvqdbeUGyrkTTSkY1QrYoHI9&placement=listing_profile&cs_user=unknown&cs_session=8e917b21f4515035ce474b4aaef1a36824b12c64
7320,McDonald's,Fast Food Restaurants,56007,Albert Lea,840 Happy Trails Ln,43.657.901,-9.331.855,2018-05-13T06:12:45Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDi1mXd_r_8oz5tK9gbUoA07-QPe7K-KfNaUtgE4GrNJaRrs31F_AcbdyDh7FndL6s48-RUjMTnUa1SkqLc7QO1NdPVdvD5m3Ws6kQMiQSp1JmluLr_dgDqIpX3tiUN7hdEr1x1PiQ1lyu1EZzxfRAgqwgxhjgTV0X8_eRDfTs5HhSyHpPmMVGtq3I86csHXj6k5bO2ioBBjwrFusGj2Xwdm7ybKvBY-boSTsxOsmb8dIe9MsGi8m4knK7XIKgdDUzdKB5sFEvre3wBRul84ZTd5YwLMpP1js8zaxFlQWwjLXrvVgtOpV7C3XOnxul3LDQO50-zVDdd61-02k_kXtKeOkh8XIdzEU&placement=listing_profile&cs_user=unknown&cs_session=5178edc74b40f8ea62e74e2e75e90c673c18bb02
7321,McDonald's,Fast Food Restaurant,72015,Benton,1023 Military Rd,3.457.242,-92.581.822,2018-05-13T06:11:14Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7322,McDonald's,Fast Food,72712,Bentonville,1401 Phyllis St,36.356.327,-9.418.026,2018-05-13T06:11:14Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
7323,McDonald's,Fast Food Restaurants,71822,Ashdown,1260 S Constitution Ave,33.659.793,-94.117.397,2018-05-13T06:11:13Z,http://www.mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ50316NpU1xhhvDbmcUAYh3EAS2eAVUhuOSxgVXSp_uVVXzpi3qtVt42EyJmNSHrS4VQ9_vJ_AtBjcF6FNULlYD_JdmFJaWE6FTTwfWDwFo2KF_tNuSCXTzhZXYneTclRzeKOFdknXNm93M6e4tAHyE6Ks707r8CUixc-OOTD9rKxMy0_gqQ_NtztMqHQkV_erIIPelULgWk0QhdqIh3wknZP8jnbS3rwq9H9vtOIXHaWw5Q8zJm9NJ8cQJ1ug63aRiBwSGAGJM4rcZvgFWUiFXWyeQ302LFOVO7guc0v_XN_ae3eHi10EiD7P9523aGPeapgqG4MHipLDsamUpJtZckpMIJ45dQh&placement=listing_profile&cs_user=unknown&cs_session=e39c7bc4b89dc54bc7606121033c2d2424be1ae4
7324,McDonald's,Fast Food,32967,Vero Beach,9495 108th Ave,27.767.319,-80.547.916,2018-05-13T06:10:43Z,http://mcdonalds.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJwljJIxHc2MdM6RNafx2Io82eMgOHLbitU9_Sjq0j_zwTnbXhniLBTXJbzZ_esPrCON1zFwHXkuprgWnWoecXt7izAhVAAYQzYlGs-zvNkwoqVs9PG6rhTJrBpMgFkae1-xYk6D1ovGRzIqbGHo-z7fWve7nt5jQIy4yOKCgvWEhBPMixWtIPapwabAFzbjfO-bhvhG6MdPs6UKxuIXmAIfkTSXAaX04P3fdBymwL9YiHOQw0PiNzFtPdm9Pz0D_8NDJ-8p2Y0Y6I94RO6HvJzPpvdzOLPfZ3ODVWEvyY3YaJwXs3wKF5GHK5mB6Zn6FuORsWBJNOHk1nM_1y4KKL0edLvoxTbnDI&placement=listing_profile&cs_user=unknown&cs_session=b608af6f2264a285f7f56fd6f05d193b546a73de and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7325,McDonald's,Fast Food Restaurant,32967,Vero Beach,9495 108th Ave,27.767.319,-80.547.916,2018-05-13T06:10:43Z,http://mcdonalds.com and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJwljJIxHc2MdM6RNafx2Io82eMgOHLbitU9_Sjq0j_zwTnbXhniLBTXJbzZ_esPrCON1zFwHXkuprgWnWoecXt7izAhVAAYQzYlGs-zvNkwoqVs9PG6rhTJrBpMgFkae1-xYk6D1ovGRzIqbGHo-z7fWve7nt5jQIy4yOKCgvWEhBPMixWtIPapwabAFzbjfO-bhvhG6MdPs6UKxuIXmAIfkTSXAaX04P3fdBymwL9YiHOQw0PiNzFtPdm9Pz0D_8NDJ-8p2Y0Y6I94RO6HvJzPpvdzOLPfZ3ODVWEvyY3YaJwXs3wKF5GHK5mB6Zn6FuORsWBJNOHk1nM_1y4KKL0edLvoxTbnDI&placement=listing_profile&cs_user=unknown&cs_session=b608af6f2264a285f7f56fd6f05d193b546a73de and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7326,McDonald's,Fast Food,34292,Venice,325 Commercial Ct,27.105.967,-82.384.497,2018-05-13T06:10:43Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7327,McDonald's,Fast Food,32780,Titusville,3445 Ronald Mcnair Way,28.553.225,-80.847.222,2018-05-13T06:10:42Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7328,McDonald's,Fast Food Restaurant,32780,Titusville,3445 Ronald Mcnair Way,28.553.225,-80.847.222,2018-05-13T06:10:42Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7329,McDonald's,Fast Food Restaurants,32784,Umatilla,400 Hatfield Dr,28.931.518,-81.666.258,2018-05-13T06:10:42Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7330,McDonald's,Fast Food Restaurant,33612,Tampa,920 E Fowler Ave,28.054.974,-82.450.234,2018-05-13T06:10:41Z,http://mcdonalds.com
7331,McDonald's,Fast Food,33625,Tampa,5393 Ehrlich Rd,28.082.887,-82.543.341,2018-05-13T06:10:39Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7332,McDonald's,Fast Food Restaurants,33607,Tampa,4009 N Armenia Ave,27.974.528,-82.484.148,2018-05-13T06:10:38Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7333,McDonald's,Fast Food Restaurant,33612,Tampa,3411 E Busch Blvd,28.032.283,-82.422.253,2018-05-13T06:10:38Z,http://mcdonalds.com
7334,McDonald's,Fast Food Restaurant,33607,Tampa,1905 N Dale Mabry Hwy,27.959.015,-82.504.841,2018-05-13T06:10:37Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7335,McDonald's,Fast Food Restaurant,48507,Flint,6015 Hill 23 Dr,42.942.841,-83.725.989,2018-05-13T06:10:22Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7336,Dunkin' Donuts,Fast Food,19152,Philadelphia,8298 Bustleton Ave,40.066.613,-75.051.176,2018-05-13T04:08:36Z,http://www.dunkindonuts.com and http://dunkindonuts.com
7337,Dunkin' Donuts,Fast Food,19111,Philadelphia,8000 Pine Rd,40.077.221,-75.085.188,2018-05-13T04:08:35Z,http://www.dunkindonuts.com and http://www.dunkindonuts.com/
7338,McDonald's,Fast Food Restaurant,77627,Nederland,3728 Nederland Ave,29.956.274,-94.006.475,2018-05-13T04:08:18Z,http://mcdonalds.com
7339,McDonald's,Fast Food,75220,Dallas,3520 Storey Ln,32.865.232,-96.864.162,2018-05-13T04:08:16Z,http://mcdonalds.com/ and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://mcdonalds.com
7340,McDonald's,Fast Food,77590,Texas City,3545 Palmer Hwy,29.394.933,-94.949.651,2018-05-13T04:08:16Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7341,McDonald's,Fast Food Restaurant,78228,San Antonio,3515 Culebra Rd,29.449.888,-98.569.681,2018-05-13T04:08:16Z,http://www.mcdonalds.com
7342,McDonald's,Fast Food Restaurant,77030,Houston,2249 W Holcombe Blvd,29.705.992,-95.411.102,2018-05-13T04:08:15Z,http://mcdonalds.com and http://mcdonalds.com/ and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7343,McDonald's,Fast Food,77030,Houston,2249 W Holcombe Blvd,29.705.992,-95.411.102,2018-05-13T04:08:15Z,http://mcdonalds.com and http://mcdonalds.com/ and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7344,McDonald's,Fast Food Restaurant,77471,Rosenberg,3417 1st St,29.532.632,-95.808.132,2018-05-13T04:08:15Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7345,McDonald's,Fast Food Restaurants,77471,Rosenberg,3417 1st St,29.532.632,-95.808.132,2018-05-13T04:08:15Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7346,McDonald's,Fast Food Restaurant,75043,Garland,3285 Broadway Blvd,32.876.019,-96.619.041,2018-05-13T04:08:13Z,http://mcdonalds.com
7347,McDonald's,Fast Food Restaurant,78415,Corpus Christi,3211 S Padre Island Dr,27.728.157,-97.412.907,2018-05-13T04:08:13Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7348,McDonald's,Fast Food Restaurants,76308,Wichita Falls,3130 Lawrence Rd,33.875.752,-98.539.921,2018-05-13T04:08:12Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJkjQKpeGpPtzWu3NIYtz1SOo5rloXanEXvKxKOhvHznvc3oagB7dHhkfEiCJTOjIxCZtpXH78SACiBRNaArECpCauu-8OxEdAOZ8MFRBiI2ViVefFXJkmd4ic2kYItRQbgTE8MeGzFtVnaf4k_lBPygdohWA8zjh1IFI94uovFxLq239m1JxOgfJTfbCNQ0kGHfBR7dbHgxdt19LylbQBg_IHsAJi55LnJKgyqHR2xNUoCsa6pf0cOAE0xomL7pyhIPvN8X3QLmEc_sCiUseZnYnLOmQSG-6xvOoBpuPftHXSoy9LYBRyvkTp7lcPqHkkmwFmG6WB4vSmmNrQsLrUCDBvW4233VY2&placement=listing_profile&cs_user=unknown&cs_session=e02714c61f06c82c71bbec6ccc9ed1c5987b0054
7349,McDonald's,Fast Food Restaurants,78801,Uvalde,3100 E Main St,2.922.507,-9.976.074,2018-05-13T04:08:11Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ6El2IV1eonXonhM9VHcXQIsAbgMyMEMhzRvZDkIpdu2xHo7eqUSzk8AxqYqFR_SCJBVaIs1xuhdmhvAQeWnoYrsYUNlJUx4rpJUhc7CGxidVVwm1ZZhrMR3OQDcFpTSuKfD1ibJTf_bWT_H2vrvyxyzeekhYi4fswdsH9S9ajlCQuvcTGzVONi2T6u4EIFVjqT736ob9ruy6aTzlqAmhv2qdtmFRgjQ__BM6luWHpRd2-DP0IsE6BriHaHgXxVmZothjAXOhLbn-hx6PL8SpJT0levcb-NKhmE6K1jRoG3LOE6kD5q5JVBgKmr4aXvu6lv408z_LUUga5Tz3X7rUOsp2jZTlhOnp&placement=listing_profile&cs_user=unknown&cs_session=5b76e78f95c93d848fc806de642f3b719729bddc
7350,McDonald's,Fast Food Restaurant,77520,Baytown,310 N Alexander Dr,29.730.854,-94.957.348,2018-05-13T04:08:10Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7351,McDonald's,Fast Food Restaurant,75060,Irving,302 W Irving Blvd,3.281.333,-96.949.059,2018-05-13T04:08:09Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7352,McDonald's,Fast Food Restaurants,75060,Irving,302 W Irving Blvd,3.281.333,-96.949.059,2018-05-13T04:08:09Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7353,McDonald's,Fast Food Restaurant,77573,League City,3022 Marina Bay Dr,29.542.261,-95.062.091,2018-05-13T04:08:09Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7354,McDonald's,Fast Food,78225,San Antonio,3033 Nogalitos,29.385.978,-98.524.592,2018-05-13T04:08:09Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7355,McDonald's,Fast Food Restaurant,75150,Mesquite,3010 Town East Mall,32.807.326,-96.626.159,2018-05-13T04:08:08Z,http://mcdonalds.com/us/en/home.html
7356,McDonald's,Fast Food,75701,Tyler,2705 E 5th St,32.332.342,-95.265.974,2018-05-13T04:08:06Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://www.mcdonalds.com
7357,McDonald's,Fast Food Restaurant,77901,Victoria,2701 Houston Hwy,28.808.265,-96.982.816,2018-05-13T04:08:06Z,http://mcdonalds.com and http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7358,Burger King,Fast Food Restaurant,38501,Cookeville,1310 E Spring St,36.153.182,-85.475.377,2018-05-13T04:07:38Z,http://www.bk.com and https://locations.bk.com/tn/cookeville/1310-east-spring-st.html
7359,McDonald's,Fast Food Restaurants,93210,Coalinga,25145 W Dorris Ave,36.254.267,-120.250.168,2018-05-13T04:04:18Z,http://www.mcdonalds.com
7360,McDonald's,Fast Food Restaurant,93560,Rosamond,2511 W Rosamond Blvd,34.864.494,-118.176.398,2018-05-13T04:04:18Z,http://mcdonalds.com
7361,McDonald's,Fast Food Restaurant Southwest Dallas,75211,Dallas,450 N Merrifield Rd,32.748.901,-96.922.344,2018-05-13T04:03:05Z,http://mcdonalds.com and http://mcdonalds.com/
7362,McDonald's,Fast Food Restaurants,75501,Texarkana,4411 W 7th St,33.418.244,-94.099.072,2018-05-13T04:03:04Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
7363,McDonald's,Fast Food Restaurant,77327,Cleveland,441 W Southline St,30.336.035,-95.098.822,2018-05-13T04:03:04Z,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral and http://mcdonalds.com
7364,Jimmy John's,Fast Food Restaurant,21230,Baltimore,1723 Whetstone Way,39.268.428,-76.599.851,2018-05-13T03:00:44Z,http://www.jimmyjohns.com
7365,Chick-fil-A,Fast Food Restaurants,8054,Mount Laurel,1418 Nixon Dr,39.941.878,-74.958.529,2018-05-13T02:59:05Z,http://www.chick-fil-a.com/eastgatesquare and http://www.chick-fil-a.com
7366,Chick-fil-A,Fast Food Restaurants,8691,Trenton,555 Marketplace Blvd,40.194.602,-74.641.026,2018-05-13T02:59:05Z,http://www.chick-fil-a.com/hamiltonmarketplace and http://www.chick-fil-a.com
7367,Chick-fil-A,Fast Food Restaurant,27103,Winston-Salem,924 Hanes Mall Blvd,36.065.069,-80.312.486,2018-05-13T02:59:04Z,http://www.chick-fil-a.com/hanesmallboulevard
7368,Chick-fil-A,Fast Food Restaurant and American Restaurant and and Sandwich Place,28403,Wilmington,3500 Oleander Dr,34.217.336,-77.907.135,2018-05-13T02:59:02Z,http://chick-fil-a.com/independencemall
7369,Jack in the Box,Fast Food Restaurant,85204,Mesa,440 E Southern Ave,33.393.769,-111.821.724,2018-05-13T02:58:26Z,http://jackinthebox.com/ and http://www.jackinthebox.com
7370,Jack in the Box,Fast Food,85302,Glendale,9021 N 59th Ave,33.567.721,-112.186.248,2018-05-13T02:58:25Z,http://www.jackinthebox.com and http://jackinthebox.com/ and https://www.jackinthebox.com/locations/1170
7371,Jack in the Box,Fast Food Restaurant,85306,Glendale,5104 W Thunderbird Rd,33.611.125,-112.169.021,2018-05-13T02:58:25Z,http://www.jackinthebox.com
7372,Jack in the Box,Fast Food,85225,Chandler,2090 N Arizona Ave,3.333.802,-111.841.713,2018-05-13T02:58:23Z,http://www.jackinthebox.com and http://jackinthebox.com/
7373,Jack in the Box,Fast food restaurants,85249,Chandler,955 E Riggs Rd,33.218.244,-111.826.268,2018-05-13T02:58:23Z,http://www.jackinthebox.com and http://jackinthebox.com/
7374,Jack in the Box,Fast Food Restaurant,85086,Phoenix,39526 N Gavilan Peak Pkwy,33.843.104,-112.135.343,2018-05-13T02:58:22Z,http://www.jackinthebox.com and http://www.jackinthebox.com/
7375,Chick-fil-A,Fast Food Restaurants,28216,Charlotte,9731 Callabridge Ct,35.326.722,-80.944.874,2018-05-13T02:58:21Z,http://www.chick-fil-a.com/mountainisland and http://www.chick-fil-a.com and http://chick-fil-a.com/mountainisland
7376,Chick-fil-A,Fast Food Restaurant,28262,Charlotte,8648 Jw Clay Blvd,35.310.345,-80.752.252,2018-05-13T02:58:21Z,http://www.chick-fil-a.com/universityplace
7377,Chick-fil-A,Fast Food Restaurant,28269,Charlotte,8433 Davis Lake Pkwy,35.333.949,-80.811.203,2018-05-13T02:58:21Z,http://www.chick-fil-a.com/davislake and http://www.chick-fil-a.com
7378,Chick-fil-A,Fast Food Restaurant and American Restaurant and and Sandwich Place,78238,San Antonio,6565 Ingram Rd,29.466.349,-98.616.849,2018-05-13T02:56:57Z,http://www.chick-fil-a.com/ingrampark and https://www.chick-fil-a.com/Locations/TX/Ingram-Park-Mall
7379,Chick-fil-A,Fast Food Restaurant and American Restaurant and and Sandwich Place Stone Oak,78258,San Antonio,18310 Blanco Rd,29.610.421,-98.508.311,2018-05-13T02:56:56Z,http://www.chick-fil-a.com/blancoroad and http://chick-fil-a.com/blancoroad
7380,Chick-fil-A,Fast Food Restaurant and American Restaurant and and Sandwich Place,76904,San Angelo,4001 Sunset Dr,31.428.489,-10.049.591,2018-05-13T02:56:55Z,http://www.chick-fil-a.com/sunsetmall and http://www.chick-fil-a.com and http://chick-fil-a.com/sunsetmall
